Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
2014,41000,Diesel,Automatic,1,14.84,2143,170.0,5.0,22.2
2007,71000,Petrol,Automatic,1,17.0,1086,112.0,5.0,2.88
2015,46650,Petrol,Manual,1,19.4,1198,86.8,5.0,5.1
2018,3000,Petrol,Automatic,1,21.4,1197,83.1,5.0,10.62
2014,14799,Petrol,Manual,1,21.1,814,55.2,5.0,4.97
2015,68525,Diesel,Manual,1,23.0,1396,90.0,5.0,8.4
2018,15000,Diesel,Automatic,1,10.91,3198,197.0,7.0,39.6
2017,29000,Petrol,Manual,1,17.4,1497,117.3,5.0,12.0
2012,77407,Diesel,Manual,2,21.5,1248,88.8,5.0,4.24
2007,118000,Petrol,Manual,1,12.9,1598,102.5,5.0,1.62
2013,75000,Diesel,Manual,1,20.54,1598,103.6,5.0,5.4
2012,69000,Petrol,Manual,1,16.8,1497,116.3,5.0,5.88
2016,52553,Diesel,Manual,1,19.67,1582,126.2,5.0,14.71
2014,58000,Diesel,Manual,2,24.4,1120,71.0,5.0,4.79
2017,24000,Diesel,Automatic,1,17.9,2143,170.0,5.0,56.34
2015,65542,Diesel,Manual,1,20.0,1399,68.0,5.0,4.56
2013,68008,Diesel,Manual,2,15.0,1896,105.0,5.0,8.1
2017,22251,Diesel,Manual,1,18.49,1493,100.0,7.0,10.5
2013,55000,Petrol,Manual,2,15.8,1499,110.0,5.0,6.24
2017,19387,Petrol,Manual,1,17.1,1591,121.3,5.0,10.1
2016,24001,Petrol,Manual,1,18.6,1197,81.83,5.0,6.9
2008,17000,Diesel,Automatic,1,15.2,1968,140.8,5.0,11.7
2015,28500,Petrol,Manual,1,19.49,1198,67.04,5.0,4.2
2014,66000,Diesel,Automatic,1,15.26,2143,203.2,5.0,36.0
2017,22000,Diesel,Automatic,1,12.83,2179,147.5,5.0,42.0
2018,44383,Petrol,Manual,1,15.8,1591,121.3,5.0,15.9
2013,45000,Diesel,Manual,1,20.5,1598,103.5,5.0,4.38
2015,58000,Diesel,Manual,1,23.4,1248,74.0,5.0,6.3
2016,69000,Petrol,Manual,1,15.8,1591,121.3,5.0,11.64
2017,60993,Diesel,Manual,1,24.0,1120,70.0,5.0,6.25
2016,67000,Diesel,Manual,1,18.49,1493,100.0,7.0,7.56
2014,51134,Diesel,Manual,1,24.0,1120,70.0,5.0,5.66
2011,55000,Diesel,Automatic,2,11.7,2993,245.0,5.0,33.6
2018,25082,Diesel,Automatic,1,28.4,1248,73.75,5.0,10.04
2012,68350,Diesel,Manual,1,12.55,2982,168.5,7.0,16.8
2015,50000,Diesel,Automatic,1,17.68,1968,174.33,5.0,43.2
2015,97000,Diesel,Manual,1,27.3,1498,98.6,5.0,7.68
2015,56238,Diesel,Automatic,1,11.33,4134,335.2,7.0,62.03
2014,72618,Diesel,Manual,1,12.05,2179,120.0,7.0,9.6
2012,62005,Diesel,Manual,1,18.3,1991,147.9,5.0,11.76
2012,61250,Diesel,Manual,1,25.44,936,57.6,5.0,3.24
2014,28469,Diesel,Automatic,1,18.25,1968,187.74,5.0,29.24
2018,21488,Petrol,Automatic,1,14.3,1598,103.52,5.0,11.66
2014,197000,Diesel,Manual,1,23.4,1248,74.0,5.0,6.0
2009,138205,Diesel,Manual,2,11.5,2982,171.0,7.0,12.6
2012,160000,Diesel,Manual,2,22.9,1248,74.0,5.0,4.68
2012,67590,Petrol,Manual,1,17.0,1497,118.0,5.0,6.78
2012,52000,Diesel,Automatic,1,15.26,2143,203.2,5.0,35.94
2008,100000,Diesel,Manual,2,17.8,1248,75.0,5.0,3.6
2017,60048,Diesel,Manual,1,26.1,1498,99.0,5.0,7.2
2009,48000,Petrol,Manual,1,20.36,1197,78.9,5.0,2.53
2011,100000,Petrol,Manual,1,19.7,796,46.3,5.0,1.8
2013,62601,Diesel,Manual,1,23.59,1364,112.0,5.0,5.6
2006,80010,Petrol,Manual,2,20.4,1197,81.8,5.0,3.42
2017,26493,Diesel,Automatic,1,19.27,2143,170.0,5.0,40.37
2011,96000,Diesel,Manual,2,17.88,1396,52.8,5.0,1.09
2014,45700,Petrol,Manual,2,22.74,796,47.3,5.0,2.9
2005,13000,Petrol,Automatic,1,9.3,2771,193.1,5.0,3.9
2013,38000,Petrol,Manual,1,16.47,1198,73.9,5.0,3.36
2019,8018,Petrol,Automatic,1,22.0,1197,81.8,5.0,9.96
2010,144400,Diesel,Manual,3,12.05,2179,120.0,8.0,6.3
2010,152000,Diesel,Manual,1,17.8,1248,75.0,5.0,3.48
2013,71000,Diesel,Automatic,1,18.88,1995,184.0,5.0,18.0
2012,80000,Petrol,Manual,2,25.4,624,37.5,4.0,0.64
2014,87143,Diesel,Manual,1,12.99,2494,100.0,8.0,15.0
2012,25000,Petrol,Manual,1,18.4,1198,86.8,5.0,3.3
2018,2000,Petrol,Automatic,1,23.84,1199,83.83,5.0,6.0
2014,45239,Diesel,Manual,1,12.05,2179,120.0,8.0,8.51
2011,101999,Diesel,Automatic,1,16.73,1995,218.0,5.0,23.99
2014,74219,Diesel,Manual,1,21.43,1364,87.2,5.0,12.9
2016,25000,Petrol,Automatic,1,18.0,1497,117.3,5.0,11.34
2008,109606,Diesel,Manual,1,22.0,1582,126.2,5.0,3.48
2015,36000,Diesel,Manual,1,26.59,1248,74.0,5.0,5.64
2016,41810,Petrol,Manual,1,20.73,1373,91.1,5.0,8.53
2014,93321,Diesel,Manual,1,22.7,1498,89.84,5.0,7.5
2011,81000,Petrol,Manual,1,20.92,998,67.1,5.0,2.64
2019,25717,Petrol,Automatic,1,19.0,1199,88.76,5.0,10.63
2015,37000,Diesel,Manual,1,15.1,2179,140.0,7.0,11.16
2017,56380,Diesel,Manual,1,18.49,1493,100.0,7.0,9.08
2017,8000,Petrol,Manual,1,18.2,1199,88.7,5.0,9.48
2018,14589,Petrol,Manual,1,16.1,1298,88.2,5.0,6.78
2013,65088,Petrol,Manual,1,16.47,1198,73.9,5.0,3.9
2019,24864,Diesel,Manual,1,20.5,1582,126.2,5.0,19.52
2011,64831,Petrol,Manual,1,18.6,1199,79.4,5.0,3.85
2013,38001,Diesel,Manual,1,25.8,1498,98.6,5.0,4.68
2008,77000,Petrol,Automatic,2,10.0,2496,157.7,5.0,7.8
2016,27000,Diesel,Automatic,1,18.59,2993,265.0,5.0,57.6
2016,39000,Diesel,Automatic,1,20.38,1968,143.0,5.0,22.68
2015,131000,Diesel,Manual,1,26.59,1248,74.0,5.0,4.32
2015,43000,Diesel,Manual,1,26.59,1248,74.0,5.0,6.6
2011,68000,Diesel,Manual,2,12.8,2494,102.0,7.0,8.4
2016,45165,Diesel,Automatic,1,16.09,1995,184.0,5.0,50.1
2007,120000,Diesel,Automatic,1,16.73,1995,218.0,5.0,12.6
2014,86091,Diesel,Manual,1,15.1,2179,140.0,7.0,12.11
2009,71499,Petrol,Manual,1,17.0,1497,118.0,5.0,3.6
2014,50000,Diesel,Manual,1,17.0,2200,139.01,7.0,14.4
2015,66000,Diesel,Manual,1,20.14,1498,88.0,5.0,5.89
2010,45000,Petrol,Manual,1,16.0,1198,90.0,5.0,2.4
2015,69189,Diesel,Manual,1,23.59,1364,67.06,5.0,6.36
2014,40206,Diesel,Manual,1,19.01,1461,108.5,5.0,8.66
2017,36723,Diesel,Automatic,1,18.56,1995,190.0,5.0,39.08
2010,57500,Petrol,Manual,1,18.5,1197,80.0,5.0,3.3
2011,52000,Diesel,Manual,1,17.8,1399,68.0,5.0,4.5
2014,60952,Petrol,Automatic,1,16.8,1497,118.0,5.0,7.09
2013,87192,Diesel,Manual,1,25.2,1248,74.0,5.0,5.22
2014,58000,Diesel,Manual,1,24.0,1120,70.0,5.0,3.9
2017,59500,Diesel,Automatic,1,14.75,2967,245.0,7.0,81.6
2016,16650,Petrol,Manual,1,17.0,1198,74.0,5.0,6.6
2018,34696,Petrol,Automatic,1,18.0,1497,117.3,5.0,14.5
2018,42243,Diesel,Manual,1,27.39,1248,74.0,5.0,8.98
2016,57824,Diesel,Manual,1,24.0,1120,70.0,5.0,6.6
2011,110000,Diesel,Manual,1,19.3,1248,73.9,5.0,4.2
2013,72000,Diesel,Automatic,1,0.0,2179,115.0,5.0,18.6
2013,63455,Diesel,Manual,1,11.5,2982,171.0,7.0,22.8
2017,17151,Diesel,Manual,1,27.3,1498,98.6,5.0,10.08
2016,31001,Diesel,Manual,1,24.3,1248,88.5,5.0,8.7
2014,42109,Diesel,Manual,1,23.4,1248,74.0,5.0,5.1
2015,55000,Diesel,Automatic,2,21.66,1498,103.52,5.0,6.84
2013,46000,Diesel,Automatic,2,0.0,2179,115.0,5.0,31.2
2013,30852,Petrol,Manual,1,22.74,796,47.3,5.0,2.99
2011,65000,Petrol,Manual,2,16.47,1198,73.9,5.0,3.6
2015,65000,Diesel,Manual,1,26.0,1498,98.6,5.0,7.14
2013,72000,Diesel,Manual,1,23.4,1248,74.0,5.0,3.23
2014,29000,Diesel,Automatic,1,17.11,1968,174.33,5.0,31.2
2015,32000,Petrol,Manual,1,17.8,1497,117.3,5.0,6.6
2016,29875,Petrol,Manual,1,18.16,1196,86.8,5.0,5.82
2018,32539,Diesel,Manual,1,24.3,1248,88.5,5.0,10.07
2015,83090,Diesel,Manual,1,19.01,1461,108.45,5.0,9.59
2016,62679,Diesel,Manual,1,21.19,1396,88.73,5.0,8.34
2010,93000,Petrol,Manual,1,15.7,1390,75.0,5.0,1.8
2006,44000,Petrol,Manual,1,17.7,1497,78.0,5.0,1.86
2010,78400,Petrol,Manual,2,15.6,1196,70.0,5.0,3.3
2014,71300,Petrol,Manual,1,13.06,1598,102.53,5.0,5.1
2015,18000,Petrol,Manual,1,20.36,1197,78.9,5.0,3.42
2019,24013,Diesel,Automatic,1,12.81,1999,148.31,7.0,67.37
2009,99100,Petrol,Automatic,2,9.74,1984,208.0,5.0,12.0
2003,62000,Petrol,Manual,2,11.3,1298,83.1,8.0,1.5
2017,14000,Diesel,Manual,1,26.59,1248,74.0,5.0,9.0
2015,44811,Diesel,Automatic,1,17.11,1968,174.33,5.0,30.97
2014,44000,Petrol,Manual,1,16.47,1198,74.0,5.0,5.16
2010,136000,Diesel,Manual,2,11.5,2982,171.0,7.0,13.2
2010,144113,Diesel,Manual,2,11.5,2982,171.0,7.0,14.1
2012,94989,Petrol,Manual,1,12.8,2354,177.6,5.0,7.9
2012,58133,Diesel,Manual,1,22.9,1248,74.0,5.0,5.76
2008,61000,Petrol,Manual,2,17.5,1198,70.0,5.0,1.98
2017,27000,Diesel,Manual,1,17.1,1956,170.0,5.0,18.0
2014,18050,Petrol,Manual,2,25.4,624,37.5,4.0,1.2
2007,145277,Petrol,Manual,1,15.3,1596,101.0,5.0,1.98
2015,42000,Diesel,Manual,1,27.62,793,47.0,5.0,4.32
2011,86000,Diesel,Manual,1,11.5,2982,171.0,7.0,13.8
2015,42150,Diesel,Manual,1,27.62,793,47.0,5.0,4.32
2015,30158,Petrol,Manual,1,21.1,814,55.2,5.0,3.66
2011,47000,Diesel,Manual,2,23.5,1498,90.0,5.0,7.2
2013,39000,Petrol,Manual,1,16.47,1198,74.0,5.0,4.5
2016,32125,Petrol,Manual,1,16.2,1199,74.0,5.0,7.4
2017,58829,Diesel,Manual,1,24.3,1248,88.5,5.0,10.86
2013,67559,Petrol,Manual,1,19.4,1198,86.8,5.0,4.86
2013,55000,Petrol,Manual,1,17.5,1298,85.8,5.0,5.1
2018,30000,Petrol,Manual,1,23.1,998,67.04,5.0,4.5
2016,28000,Petrol,Automatic,1,13.0,1591,121.3,5.0,14.22
2016,31826,Diesel,Manual,1,22.7,1498,89.84,5.0,9.89
2016,64000,Diesel,Manual,1,17.8,1248,112.0,5.0,7.19
2008,100009,Petrol,Manual,2,13.1,1997,141.1,5.0,7.8
2019,17201,Diesel,Automatic,1,12.51,2179,187.7,7.0,70.69
2014,74345,Diesel,Manual,1,15.1,2179,140.0,7.0,9.6
2015,58134,Petrol,Manual,1,16.47,1198,74.0,5.0,5.57
2010,30566,Petrol,Automatic,1,19.2,1197,80.0,5.0,3.98
2012,55231,Petrol,Manual,2,20.36,1197,78.9,5.0,3.34
2016,67774,Diesel,Automatic,1,14.81,1998,163.7,5.0,10.74
2013,50319,Petrol,Automatic,1,12.0,1991,181.03,5.0,26.34
2013,45000,Petrol,Manual,1,11.7,2359,134.0,5.0,9.48
2007,43627,Petrol,Automatic,1,11.74,1796,186.0,5.0,34.8
2013,45000,Diesel,Manual,1,22.07,1199,73.9,5.0,3.9
2014,10500,Petrol,Manual,1,17.4,1497,117.3,5.0,7.08
2017,21789,Diesel,Manual,1,24.3,1248,88.5,5.0,11.86
2019,21134,Petrol,Manual,1,18.6,1197,81.86,5.0,10.54
2011,90000,Diesel,Manual,2,13.93,2179,138.1,7.0,3.3
2014,51553,Diesel,Manual,1,21.64,1461,84.8,5.0,7.18
2011,31000,Petrol,Automatic,1,10.9,2497,215.0,5.0,37.2
2011,67422,Petrol,Manual,2,14.53,1798,138.0,5.0,4.26
2015,60519,Diesel,Manual,1,22.32,1582,126.32,5.0,7.49
2009,34000,Diesel,Manual,1,19.3,1248,73.9,5.0,2.63
2013,68434,Diesel,Manual,1,28.4,1248,73.75,5.0,6.6
2014,17000,Petrol,Manual,1,24.07,998,67.1,5.0,2.52
2011,43686,Petrol,Automatic,1,10.5,5000,503.0,4.0,60.79
2012,22000,Diesel,Automatic,1,14.84,2143,170.0,5.0,16.8
2013,79225,Diesel,Manual,1,22.0,1582,126.2,5.0,6.6
2007,63000,Petrol,Manual,3,14.2,1598,102.0,5.0,1.44
2014,61922,Petrol,Manual,1,20.4,1197,81.8,5.0,6.36
2015,85000,Diesel,Manual,1,23.9,1582,126.2,5.0,7.56
2017,26192,Diesel,Automatic,1,17.9,2143,168.0,5.0,48.56
2013,65000,Diesel,Manual,1,13.0,2982,168.5,7.0,19.32
2014,44999,Diesel,Automatic,1,12.8,1968,167.6,5.0,30.0
2008,81308,Diesel,Automatic,2,13.2,1995,170.0,5.0,9.54
2016,35000,Petrol,Manual,1,24.7,796,47.3,5.0,3.18
2012,65349,Petrol,Manual,1,20.92,998,67.1,5.0,3.37
2012,80000,Petrol,Automatic,1,15.64,1798,167.62,5.0,21.0
2012,61000,Petrol,Manual,1,16.1,1197,85.0,5.0,3.96
2019,31817,Petrol,Manual,1,22.5,998,67.04,5.0,6.41
2016,41000,Diesel,Manual,1,21.14,1498,103.52,5.0,10.2
2010,82606,Petrol,Manual,2,16.0,1198,90.0,5.0,3.23
2015,52000,Diesel,Manual,1,16.0,2179,140.0,7.0,13.8
2011,50318,Petrol,Manual,1,18.5,1197,85.8,5.0,4.87
2016,50000,Diesel,Automatic,1,17.9,2143,201.15,5.0,58.8
2012,72000,Diesel,Manual,1,20.5,1598,103.5,5.0,5.52
2015,63776,Diesel,Manual,1,24.0,1120,70.0,5.0,4.75
2015,28133,Petrol,Manual,1,18.6,1197,81.86,5.0,6.72
2017,45000,Diesel,Manual,1,22.95,1248,74.0,5.0,4.5
2015,55697,Diesel,Manual,1,22.54,1396,88.73,5.0,6.6
2012,62000,Diesel,Manual,2,20.5,1598,103.5,5.0,3.6
2011,48000,Petrol,Manual,1,16.0,1368,90.0,5.0,3.6
2010,90246,Petrol,Manual,1,16.1,1298,88.2,5.0,3.54
2015,80500,Diesel,Manual,1,25.0,1396,69.0,5.0,2.94
2012,119000,Diesel,Automatic,1,14.84,2143,170.0,5.0,16.79
2016,28541,Diesel,Automatic,1,11.57,2987,254.79,5.0,72.9
2008,45500,Petrol,Manual,2,0.0,1086,112.0,5.0,1.4
2012,41000,Petrol,Manual,2,16.8,1497,116.3,5.0,5.4
2010,58000,Petrol,Manual,2,18.5,1197,80.0,5.0,3.0
2015,99000,Diesel,Manual,1,13.0,2982,168.5,7.0,24.6
2014,31200,Petrol,Manual,1,18.9,1197,82.0,5.0,4.68
2009,85000,Diesel,Manual,2,15.0,1896,105.0,5.0,4.2
2016,60924,Petrol,Automatic,1,15.63,1499,110.4,5.0,9.96
2012,45000,Petrol,Manual,1,21.1,814,55.2,5.0,3.0
2011,44000,Petrol,Automatic,1,19.15,1198,75.94,5.0,3.18
2016,30534,Petrol,Automatic,1,19.0,1199,88.7,5.0,8.9
2016,46399,Petrol,Manual,1,16.47,1198,74.0,5.0,5.56
2008,42000,Petrol,Manual,1,19.7,796,46.3,5.0,1.31
2011,67000,Diesel,Manual,1,22.32,1582,126.32,5.0,4.56
2013,58000,Diesel,Automatic,1,10.0,2148,170.0,5.0,18.9
2015,27000,Petrol,Manual,1,17.57,1193,88.7,5.0,6.32
2012,39566,Petrol,Manual,2,18.4,1198,86.8,5.0,3.3
2016,14980,Diesel,Manual,1,27.3,1498,98.6,5.0,8.88
2017,18491,Petrol,Automatic,1,24.07,998,67.1,5.0,4.68
2000,90000,Petrol,Manual,2,17.3,993,60.0,5.0,0.84
2015,118211,Diesel,Manual,1,22.54,1396,88.73,5.0,7.08
2016,63316,Diesel,Manual,1,22.7,1598,118.0,5.0,11.5
2014,42000,Diesel,Automatic,1,14.21,2143,203.0,5.0,29.94
2015,25648,Petrol,Manual,1,13.7,1399,98.82,7.0,5.15
2011,67612,Diesel,Automatic,2,14.21,2143,203.0,5.0,13.8
2016,33000,Diesel,Manual,1,16.0,2179,140.0,7.0,11.58
2015,20000,Petrol,Manual,1,20.36,1197,78.9,5.0,4.5
2007,143000,Petrol,Manual,2,14.2,1341,82.9,5.0,1.32
2014,118218,Diesel,Automatic,1,12.07,2967,241.4,7.0,37.69
2012,99000,Diesel,Manual,3,12.05,2179,120.0,8.0,7.2
2016,22700,Petrol,Manual,1,18.7,1199,88.7,5.0,6.66
2017,28000,Diesel,Manual,1,14.0,2179,138.1,7.0,13.09
2014,62000,Diesel,Manual,1,15.1,2179,140.0,7.0,8.7
2012,107023,Diesel,Manual,1,22.07,1199,73.9,5.0,4.68
2012,71082,Diesel,Manual,1,19.3,1248,73.9,5.0,4.74
2013,60000,Diesel,Automatic,1,15.73,1968,174.33,5.0,26.4
2014,21701,Petrol,Manual,1,23.1,998,67.04,5.0,4.06
2011,56000,Petrol,Manual,1,16.8,1497,116.3,5.0,4.14
2016,32450,Petrol,Manual,1,18.6,1197,81.83,5.0,6.9
2016,12500,Petrol,Manual,1,25.17,799,53.3,5.0,3.3
2019,20483,Diesel,Automatic,1,17.9,2143,136.0,5.0,36.36
2014,45800,Diesel,Manual,1,22.7,1498,89.84,5.0,9.0
2015,35441,Petrol,Manual,1,18.6,1197,81.83,5.0,8.24
2015,86398,Diesel,Manual,1,12.99,2494,100.6,7.0,18.24
2012,150000,Diesel,Manual,1,21.64,1461,84.8,5.0,4.2
2014,89000,Diesel,Manual,1,25.2,1248,74.0,5.0,7.02
2010,68375,Petrol,Manual,1,19.0,998,66.1,5.0,3.0
2013,52000,Petrol,Manual,1,18.6,1197,85.8,5.0,4.74
2017,39000,Diesel,Automatic,1,17.9,2143,136.0,5.0,32.4
2014,68000,Petrol,Manual,2,16.02,1373,93.7,7.0,8.1
2007,71000,Petrol,Manual,2,18.9,998,67.1,5.0,1.8
2012,72003,Diesel,Manual,1,22.07,1199,73.9,5.0,4.68
2014,135670,Diesel,Manual,1,22.7,1498,89.84,5.0,7.86
2017,65850,Diesel,Manual,1,25.1,1498,98.6,5.0,11.33
2015,53920,Petrol,Manual,1,14.28,1798,138.03,5.0,12.92
2014,58000,Diesel,Manual,1,15.1,2179,140.0,7.0,9.0
2016,4000,Petrol,Manual,1,24.7,796,47.3,5.0,3.6
2010,58000,Diesel,Automatic,1,18.59,2993,265.0,5.0,14.1
2016,29832,Petrol,Manual,1,21.1,814,55.2,5.0,3.95
2016,71156,Diesel,Manual,1,26.59,1248,74.0,5.0,7.8
2011,54000,Diesel,Automatic,1,16.55,1968,147.51,5.0,21.6
2009,75000,Petrol,Automatic,2,13.7,1798,157.75,5.0,5.94
2015,39208,Petrol,Manual,1,17.57,1193,88.7,5.0,5.42
2014,41000,Diesel,Manual,1,17.0,2149,139.07,7.0,9.6
2013,38622,Petrol,Manual,1,17.4,1497,117.3,5.0,7.51
2016,18000,Petrol,Manual,1,16.95,1498,97.7,5.0,9.0
2011,45000,Petrol,Automatic,1,14.4,1598,103.6,5.0,4.02
2014,48656,Petrol,Automatic,1,15.74,1591,121.3,5.0,6.6
2012,79000,Diesel,Automatic,1,22.0,1582,126.2,5.0,6.3
2012,88000,Diesel,Automatic,1,16.55,1968,140.0,5.0,19.5
2009,92000,Petrol,Manual,1,15.5,1586,103.3,5.0,3.24
2019,9000,Diesel,Automatic,1,12.62,2198,158.0,7.0,39.48
2008,50121,Petrol,Manual,1,20.4,1197,83.11,5.0,4.09
2014,79000,Diesel,Manual,1,24.0,1120,70.0,5.0,4.98
2014,46000,Diesel,Manual,2,20.14,1498,88.8,5.0,7.08
2012,100000,Petrol,Automatic,1,10.0,2496,157.7,5.0,13.8
2015,41000,Petrol,Manual,1,18.6,1197,81.83,5.0,5.7
2015,25000,Petrol,Automatic,1,24.07,998,67.1,5.0,4.2
2014,71899,Diesel,Manual,1,20.77,1248,88.76,7.0,8.7
2016,7100,Petrol,Automatic,1,23.1,998,67.04,5.0,5.22
2018,38171,Petrol,Automatic,2,22.5,999,67.0,5.0,5.99
2013,70359,Diesel,Manual,1,12.05,2179,120.0,8.0,9.18
2011,200000,Diesel,Manual,1,12.8,2494,102.0,7.0,10.8
2017,26969,Diesel,Manual,1,22.07,1199,73.9,5.0,8.28
2011,56500,Diesel,Manual,1,20.0,1399,68.0,5.0,3.48
2014,40000,Diesel,Manual,1,20.45,1461,83.8,5.0,6.9
2014,41000,Diesel,Manual,1,17.0,2200,139.01,7.0,9.6
2017,53105,Petrol,Automatic,1,22.5,999,67.0,5.0,5.29
2013,23000,Diesel,Manual,1,21.14,1498,103.52,5.0,5.94
2016,80999,Diesel,Automatic,1,16.0,2179,140.0,7.0,17.28
2012,82000,Diesel,Manual,1,20.0,1399,68.05,5.0,3.54
2017,68557,Diesel,Manual,1,15.96,2523,62.1,7.0,9.77
2016,34000,Diesel,Manual,1,20.64,1498,108.5,5.0,10.14
2015,77000,Diesel,Manual,1,12.99,2494,100.0,8.0,15.0
2012,48000,Diesel,Manual,1,15.1,2179,140.0,7.0,7.8
2015,28232,Petrol,Manual,2,15.8,1499,110.0,5.0,9.26
2011,110000,Diesel,Automatic,1,16.96,1968,138.1,5.0,9.6
2009,120000,Diesel,Manual,2,13.93,2179,138.0,7.0,3.6
2013,49000,Diesel,Automatic,1,8.2,2993,245.0,4.0,34.8
2014,22000,Petrol,Manual,1,16.47,1198,74.0,5.0,4.93
2015,14925,Petrol,Manual,1,18.5,1197,82.9,5.0,6.44
2013,75000,Diesel,Manual,1,20.77,1248,88.8,7.0,7.86
2015,23000,Petrol,Manual,1,17.4,1497,117.3,5.0,8.4
2014,57000,Petrol,Manual,1,17.0,1497,118.0,5.0,6.58
2013,76718,Diesel,Automatic,1,16.96,1968,138.03,5.0,7.81
2016,138000,Diesel,Manual,1,25.8,1498,98.6,5.0,6.18
2013,140000,Diesel,Manual,2,15.1,2179,140.0,7.0,10.8
2008,110000,Petrol,Automatic,2,14.53,1798,138.1,5.0,3.3
2005,126000,Petrol,Manual,2,17.0,1086,112.0,5.0,1.44
2012,73000,Diesel,Automatic,1,22.69,1995,190.0,5.0,15.0
2017,63423,Diesel,Manual,1,23.0,1498,98.96,5.0,9.23
2013,62132,Petrol,Manual,1,18.5,1197,82.85,5.0,5.48
2013,51000,Petrol,Automatic,1,16.8,1497,118.0,5.0,5.4
2015,75000,Diesel,Manual,1,23.2,1248,73.94,5.0,5.88
2008,55410,Petrol,Manual,1,19.81,1086,68.05,5.0,1.98
2015,41000,Petrol,Manual,1,18.2,1199,82.4,5.0,3.9
2012,45000,Diesel,Manual,1,22.32,1582,126.32,5.0,7.5
2018,53322,Petrol,Manual,1,15.8,1591,121.3,5.0,14.56
2013,48000,Petrol,Manual,1,18.2,1199,82.4,5.0,3.9
2013,72000,Diesel,Automatic,1,14.16,1968,174.3,5.0,34.8
2013,50266,Petrol,Manual,1,17.0,1497,118.0,5.0,6.64
2017,21800,Petrol,Manual,1,17.0,1497,121.36,5.0,10.5
2014,45000,Diesel,Automatic,2,12.07,2967,241.4,7.0,45.48
2010,62000,Petrol,Manual,1,20.36,1197,78.9,5.0,2.88
2014,41681,Petrol,Manual,1,17.0,1197,80.0,5.0,5.46
2011,69313,Petrol,Manual,2,17.5,1197,85.8,5.0,3.18
2017,49000,Diesel,Manual,2,25.0,1396,69.0,5.0,1.92
2012,40471,Diesel,Automatic,2,16.2,2993,235.0,5.0,30.86
2013,60000,Diesel,Manual,1,22.9,1248,74.0,5.0,4.98
2018,1001,Petrol,Manual,1,19.0,1194,94.68,5.0,8.68
2008,38000,Petrol,Manual,2,13.9,1599,103.2,5.0,3.12
2008,66000,Diesel,Automatic,2,16.07,1995,181.0,5.0,8.7
2017,33901,Diesel,Manual,1,12.8,2494,102.0,8.0,17.15
2011,57000,Diesel,Automatic,2,14.94,2143,204.0,5.0,20.7
2013,170000,Diesel,Manual,1,22.54,1582,126.2,5.0,9.0
2014,60000,Diesel,Manual,1,23.2,1248,73.94,5.0,5.22
2016,85000,Diesel,Manual,1,24.3,1248,88.5,5.0,10.68
2016,146000,Petrol,Manual,2,19.1,1197,82.0,5.0,4.2
2014,56002,Diesel,Manual,1,26.0,1498,98.6,5.0,7.32
2016,8554,Petrol,Manual,1,25.17,799,53.3,5.0,3.84
2014,62322,Diesel,Manual,1,23.59,1364,67.06,5.0,5.88
2015,37929,Petrol,Manual,1,24.07,998,67.1,5.0,4.43
2016,5400,Petrol,Manual,1,23.84,1199,84.0,5.0,4.78
2013,60000,Diesel,Manual,1,21.9,1396,90.0,5.0,3.54
2014,55730,Diesel,Automatic,1,16.55,1968,147.51,5.0,18.25
2015,62000,Diesel,Manual,1,28.4,1248,74.0,5.0,7.56
2017,14576,Petrol,Manual,1,17.0,1198,73.75,5.0,8.03
2017,17000,Petrol,Automatic,1,16.0,1497,117.3,7.0,11.4
2009,28000,Petrol,Manual,1,17.0,1197,80.0,5.0,3.18
2012,58200,Diesel,Manual,1,14.66,2199,194.3,7.0,9.0
2018,12278,Petrol,Automatic,1,23.1,998,67.04,5.0,6.76
2018,17665,Petrol,Manual,1,15.8,1591,121.3,5.0,14.14
2004,200000,Diesel,Manual,2,17.88,1396,52.8,5.0,1.02
2011,55893,Petrol,Manual,1,15.04,1598,103.6,5.0,4.02
2015,60586,Petrol,Manual,1,23.1,998,67.04,5.0,4.93
2015,13500,Diesel,Automatic,1,17.9,2143,136.0,5.0,30.61
2017,30000,Petrol,Manual,1,22.74,796,47.3,5.0,3.72
2018,12000,Diesel,Automatic,1,10.91,3198,197.0,7.0,40.2
2017,65000,Petrol,Manual,1,17.57,1193,88.7,5.0,5.76
2014,38000,Petrol,Manual,1,16.09,1598,103.5,5.0,4.19
2012,25000,Petrol,Manual,2,17.5,1373,91.1,7.0,6.18
2011,100000,Diesel,Automatic,1,14.0,2987,224.0,5.0,17.29
2014,13710,Petrol,Manual,1,16.2,1199,74.0,5.0,5.7
2015,100000,Diesel,Automatic,1,12.55,2982,168.5,7.0,22.8
2017,17000,Petrol,Manual,1,23.1,998,67.04,5.0,5.88
2008,89000,Diesel,Automatic,2,16.07,1995,181.0,4.0,7.56
2006,100173,Petrol,Manual,2,16.9,1497,100.0,5.0,2.88
2009,97000,Petrol,Manual,1,13.17,1999,114.0,5.0,3.6
2016,40190,Petrol,Manual,1,18.06,1198,74.93,5.0,5.1
2016,29647,Diesel,Manual,1,20.14,1498,88.0,5.0,7.56
2018,43639,Petrol,Manual,1,21.1,998,100.0,5.0,9.78
