Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
2008,81308,Diesel,Automatic,2,13.2,1995,170,5.0,9540.0
2016,35000,Petrol,Manual,1,24.7,796,47.3,5.0,3180.0
2012,65349,Petrol,Manual,1,20.92,998,67.1,5.0,3372.0
2012,80000,Petrol,Automatic,1,15.64,1798,167.62,5.0,21000.0
2012,61000,Petrol,Manual,1,16.1,1197,85,5.0,3960.0
2019,31817,Petrol,Manual,1,22.5,998,67.04,5.0,6408.0
2016,41000,Diesel,Manual,1,21.14,1498,103.52,5.0,10200.0
2010,82606,Petrol,Manual,2,16.0,1198,90,5.0,3228.0000000000005
2015,52000,Diesel,Manual,1,16.0,2179,140,7.0,13800.0
2011,50318,Petrol,Manual,1,18.5,1197,85.80,5.0,4871.999999999999
2016,50000,Diesel,Automatic,1,17.9,2143,201.15,5.0,58799.99999999999
2012,72000,Diesel,Manual,1,20.5,1598,103.5,5.0,5520.0
2015,63776,Diesel,Manual,1,24.0,1120,70,5.0,4752.0
2015,28133,Petrol,Manual,1,18.6,1197,81.86,5.0,6720.0
2017,45000,Diesel,Manual,1,22.95,1248,74,5.0,4500.0
2015,55697,Diesel,Manual,1,22.54,1396,88.73,5.0,6600.0
2012,62000,Diesel,Manual,2,20.5,1598,103.5,5.0,3600.0000000000005
2011,48000,Petrol,Manual,1,16.0,1368,90,5.0,3600.0000000000005
2010,90246,Petrol,Manual,1,16.1,1298,88.2,5.0,3540.0
2015,80500,Diesel,Manual,1,25.0,1396,69,5.0,2940.0
2012,119000,Diesel,Automatic,1,14.84,2143,170,5.0,16788.0
2016,28541,Diesel,Automatic,1,11.57,2987,254.79,5.0,72900.00000000001
2008,45500,Petrol,Manual,2,0.0,1086,112,5.0,1404.0
2012,41000,Petrol,Manual,2,16.8,1497,116.3,5.0,5400.0
2010,58000,Petrol,Manual,2,18.5,1197,80,5.0,3000.0
2015,99000,Diesel,Manual,1,13.0,2982,168.5,7.0,24600.0
2014,31200,Petrol,Manual,1,18.9,1197,82,5.0,4680.0
2009,85000,Diesel,Manual,2,15.0,1896,105,5.0,4200.0
2016,60924,Petrol,Automatic,1,15.63,1499,110.4,5.0,9960.0
2012,45000,Petrol,Manual,1,21.1,814,55.2,5.0,3000.0
2011,44000,Petrol,Automatic,1,19.15,1198,75.94,5.0,3180.0
2016,30534,Petrol,Automatic,1,19.0,1199,88.7,5.0,8903.999999999998
2016,46399,Petrol,Manual,1,16.47,1198,74,5.0,5556.0
2008,42000,Petrol,Manual,1,19.7,796,46.3,5.0,1308.0
2011,67000,Diesel,Manual,1,22.32,1582,126.32,5.0,4560.0
2013,58000,Diesel,Automatic,1,10.0,2148,170,5.0,18900.0
2015,27000,Petrol,Manual,1,17.57,1193,88.7,5.0,6323.999999999998
2012,39566,Petrol,Manual,2,18.4,1198,86.8,5.0,3300.0
2016,14980,Diesel,Manual,1,27.3,1498,98.6,5.0,8880.0
2017,18491,Petrol,Automatic,1,24.07,998,67.1,5.0,4680.0
2000,90000,Petrol,Manual,2,17.3,993,60,5.0,840.0
2015,118211,Diesel,Manual,1,22.54,1396,88.73,5.0,7080.0
2016,63316,Diesel,Manual,1,22.7,1598,118,5.0,11496.0
2014,42000,Diesel,Automatic,1,14.21,2143,203,5.0,29940.0
2015,25648,Petrol,Manual,1,13.7,1399,98.82,7.0,5148.0
2011,67612,Diesel,Automatic,2,14.21,2143,203,5.0,13800.0
2016,33000,Diesel,Manual,1,16.0,2179,140,7.0,11580.0
2015,20000,Petrol,Manual,1,20.36,1197,78.9,5.0,4500.0
2007,143000,Petrol,Manual,2,14.2,1341,82.9,5.0,1320.0
2014,118218,Diesel,Automatic,1,12.07,2967,241.4,7.0,37692.00000000001
2012,99000,Diesel,Manual,3,12.05,2179,120,8.0,7200.000000000001
2016,22700,Petrol,Manual,1,18.7,1199,88.7,5.0,6659.999999999999
2017,28000,Diesel,Manual,1,14.0,2179,138.1,7.0,13092.0
2014,62000,Diesel,Manual,1,15.1,2179,140,7.0,8700.000000000002
2012,107023,Diesel,Manual,1,22.07,1199,73.9,5.0,4680.0
2012,71082,Diesel,Manual,1,19.3,1248,73.9,5.0,4740.0
2013,60000,Diesel,Automatic,1,15.73,1968,174.33,5.0,26400.0
2014,21701,Petrol,Manual,1,23.1,998,67.04,5.0,4056.0
2011,56000,Petrol,Manual,1,16.8,1497,116.3,5.0,4140.000000000001
2016,32450,Petrol,Manual,1,18.6,1197,81.83,5.0,6900.0
2016,12500,Petrol,Manual,1,25.17,799,53.3,5.0,3300.0
2019,20483,Diesel,Automatic,1,17.9,2143,136,5.0,36360.0
2014,45800,Diesel,Manual,1,22.7,1498,89.84,5.0,9000.0
2015,35441,Petrol,Manual,1,18.6,1197,81.83,5.0,8244.0
2015,86398,Diesel,Manual,1,12.99,2494,100.6,7.0,18240.0
2012,150000,Diesel,Manual,1,21.64,1461,84.8,5.0,4200.0
2014,89000,Diesel,Manual,1,25.2,1248,74,5.0,7020.0
2010,68375,Petrol,Manual,1,19.0,998,66.1,5.0,3000.0
2013,52000,Petrol,Manual,1,18.6,1197,85.8,5.0,4740.0
2017,39000,Diesel,Automatic,1,17.9,2143,136,5.0,32400.0
2014,68000,Petrol,Manual,2,16.02,1373,93.7,7.0,8100.0
2007,71000,Petrol,Manual,2,18.9,998,67.1,5.0,1800.0000000000002
2012,72003,Diesel,Manual,1,22.07,1199,73.9,5.0,4680.0
2014,135670,Diesel,Manual,1,22.7,1498,89.84,5.0,7860.0
2017,65850,Diesel,Manual,1,25.1,1498,98.6,5.0,11328.0
2015,53920,Petrol,Manual,1,14.28,1798,138.03,5.0,12924.0
2014,58000,Diesel,Manual,1,15.1,2179,140,7.0,9000.0
2016,4000,Petrol,Manual,1,24.7,796,47.3,5.0,3600.0000000000005
2010,58000,Diesel,Automatic,1,18.59,2993,265,5.0,14100.000000000004
2016,29832,Petrol,Manual,1,21.1,814,55.2,5.0,3948.0
2016,71156,Diesel,Manual,1,26.59,1248,74,5.0,7800.0
2015,64687,CNG,Manual,1,31.79,998,58.33,5.0,4560.0
2011,54000,Diesel,Automatic,1,16.55,1968,147.51,5.0,21600.0
2009,75000,Petrol,Automatic,2,13.7,1798,157.75,5.0,5940.0
2015,39208,Petrol,Manual,1,17.57,1193,88.7,5.0,5423.999999999999
2014,41000,Diesel,Manual,1,17.0,2149,139.07,7.0,9600.0
2013,38622,Petrol,Manual,1,17.4,1497,117.3,5.0,7511.999999999999
2016,18000,Petrol,Manual,1,16.95,1498,97.7,5.0,9000.0
2011,45000,Petrol,Automatic,1,14.4,1598,103.6,5.0,4020.0
2014,48656,Petrol,Automatic,1,15.74,1591,121.3,5.0,6600.0
2012,79000,Diesel,Automatic,1,22.0,1582,126.2,5.0,6300.000000000001
2012,88000,Diesel,Automatic,1,16.55,1968,140,5.0,19500.0
2009,92000,Petrol,Manual,1,15.5,1586,103.3,5.0,3240.0
2019,9000,Diesel,Automatic,1,12.62,2198,158,7.0,39480.0
2008,50121,Petrol,Manual,1,20.4,1197,83.11,5.0,4092.0
2014,79000,Diesel,Manual,1,24.0,1120,70,5.0,4980.0
2014,46000,Diesel,Manual,2,20.14,1498,88.8,5.0,7080.0
2012,100000,Petrol,Automatic,1,10.0,2496,157.7,5.0,13800.0
2015,41000,Petrol,Manual,1,18.6,1197,81.83,5.0,5700.0
2015,25000,Petrol,Automatic,1,24.07,998,67.1,5.0,4200.0
2014,71899,Diesel,Manual,1,20.77,1248,88.76,7.0,8700.000000000002
2016,7100,Petrol,Automatic,1,23.1,998,67.04,5.0,5220.0
2018,38171,Petrol,Automatic,2,22.5,999,67,5.0,5988.0
2013,70359,Diesel,Manual,1,12.05,2179,120,8.0,9180.0
2011,200000,Diesel,Manual,1,12.8,2494,102,7.0,10800.0
2017,26969,Diesel,Manual,1,22.07,1199,73.9,5.0,8280.000000000002
2011,56500,Diesel,Manual,1,20.0,1399,68,5.0,3480.0000000000005
2014,40000,Diesel,Manual,1,20.45,1461,83.8,5.0,6900.0
2014,41000,Diesel,Manual,1,17.0,2200,139.01,7.0,9600.0
2017,53105,Petrol,Automatic,1,22.5,999,67,5.0,5292.0
2013,23000,Diesel,Manual,1,21.14,1498,103.52,5.0,5940.0
2016,80999,Diesel,Automatic,1,16.0,2179,140,7.0,17280.0
2012,82000,Diesel,Manual,1,20.0,1399,68.05,5.0,3540.0
2017,68557,Diesel,Manual,1,15.96,2523,62.1,7.0,9768.0
2016,34000,Diesel,Manual,1,20.64,1498,108.5,5.0,10140.0
2015,77000,Diesel,Manual,1,12.99,2494,100,8.0,15000.0
2012,48000,Diesel,Manual,1,15.1,2179,140,7.0,7800.0
2015,28232,Petrol,Manual,2,15.8,1499,110,5.0,9264.0
2011,110000,Diesel,Automatic,1,16.96,1968,138.1,5.0,9600.0
2009,120000,Diesel,Manual,2,13.93,2179,138,7.0,3600.0000000000005
2013,49000,Diesel,Automatic,1,8.2,2993,245,4.0,34800.00000000001
2014,22000,Petrol,Manual,1,16.47,1198,74,5.0,4932.0
2015,14925,Petrol,Manual,1,18.5,1197,82.9,5.0,6443.999999999998
2013,75000,Diesel,Manual,1,20.77,1248,88.8,7.0,7860.0
2015,23000,Petrol,Manual,1,17.4,1497,117.3,5.0,8400.0
2014,57000,Petrol,Manual,1,17.0,1497,118,5.0,6576.000000000002
2013,76718,Diesel,Automatic,1,16.96,1968,138.03,5.0,7812.0
2016,138000,Diesel,Manual,1,25.8,1498,98.6,5.0,6180.0
2013,140000,Diesel,Manual,2,15.1,2179,140,7.0,10800.0
2008,110000,Petrol,Automatic,2,14.53,1798,138.1,5.0,3300.0
2005,126000,Petrol,Manual,2,17.0,1086,112,5.0,1440.0
2012,73000,Diesel,Automatic,1,22.69,1995,190,5.0,15000.0
2017,63423,Diesel,Manual,1,23.0,1498,98.96,5.0,9228.0
2013,62132,Petrol,Manual,1,18.5,1197,82.85,5.0,5484.0
2013,51000,Petrol,Automatic,1,16.8,1497,118,5.0,5400.0
2015,75000,Diesel,Manual,1,23.2,1248,73.94,5.0,5880.0
2008,55410,Petrol,Manual,1,19.81,1086,68.05,5.0,1980.0
2015,41000,Petrol,Manual,1,18.2,1199,82.4,5.0,3900.0
2012,45000,Diesel,Manual,1,22.32,1582,126.32,5.0,7500.0
2018,53322,Petrol,Manual,1,15.8,1591,121.3,5.0,14556.000000000002
2013,48000,Petrol,Manual,1,18.2,1199,82.4,5.0,3900.0
2013,72000,Diesel,Automatic,1,14.16,1968,174.3,5.0,34800.00000000001
2013,50266,Petrol,Manual,1,17.0,1497,118,5.0,6636.0
2017,21800,Petrol,Manual,1,17.0,1497,121.36,5.0,10500.0
2014,45000,Diesel,Automatic,2,12.07,2967,241.4,7.0,45480.0
2010,62000,Petrol,Manual,1,20.36,1197,78.9,5.0,2880.0
2014,41681,Petrol,Manual,1,17.0,1197,80,5.0,5460.0
2011,69313,Petrol,Manual,2,17.5,1197,85.8,5.0,3180.0
2017,49000,Diesel,Manual,2,25.0,1396,69,5.0,1920.0000000000005
2012,40471,Diesel,Automatic,2,16.2,2993,235,5.0,30863.999999999993
2013,60000,Diesel,Manual,1,22.9,1248,74,5.0,4980.0
2018,1001,Petrol,Manual,1,19.0,1194,94.68,5.0,8676.0
2008,38000,Petrol,Manual,2,13.9,1599,103.2,5.0,3120.0
2008,66000,Diesel,Automatic,2,16.07,1995,181,5.0,8700.000000000002
2017,33901,Diesel,Manual,1,12.8,2494,102,8.0,17148.0
2011,57000,Diesel,Automatic,2,14.94,2143,204,5.0,20700.0
2013,170000,Diesel,Manual,1,22.54,1582,126.2,5.0,9000.0
2014,60000,Diesel,Manual,1,23.2,1248,73.94,5.0,5220.0
2016,85000,Diesel,Manual,1,24.3,1248,88.5,5.0,10680.0
2016,146000,Petrol,Manual,2,19.1,1197,82,5.0,4200.0
2014,56002,Diesel,Manual,1,26.0,1498,98.6,5.0,7320.0
2016,8554,Petrol,Manual,1,25.17,799,53.3,5.0,3840.000000000001
2014,62322,Diesel,Manual,1,23.59,1364,67.06,5.0,5880.0
2015,37929,Petrol,Manual,1,24.07,998,67.1,5.0,4428.0
2016,5400,Petrol,Manual,1,23.84,1199,84,5.0,4776.000000000001
2013,60000,Diesel,Manual,1,21.9,1396,90,5.0,3540.0
2014,55730,Diesel,Automatic,1,16.55,1968,147.51,5.0,18252.0
2015,62000,Diesel,Manual,1,28.4,1248,74,5.0,7559.999999999999
2017,14576,Petrol,Manual,1,17.0,1198,73.75,5.0,8028.000000000001
2017,17000,Petrol,Automatic,1,16.0,1497,117.3,7.0,11400.0
2009,28000,Petrol,Manual,1,17.0,1197,80,5.0,3180.0
2012,58200,Diesel,Manual,1,14.66,2199,194.3,7.0,9000.0
2018,12278,Petrol,Automatic,1,23.1,998,67.04,5.0,6756.0
2018,17665,Petrol,Manual,1,15.8,1591,121.3,5.0,14136.0
2004,200000,Diesel,Manual,2,17.88,1396,52.8,5.0,1020.0000000000001
2011,55893,Petrol,Manual,1,15.04,1598,103.6,5.0,4020.0
2015,60586,Petrol,Manual,1,23.1,998,67.04,5.0,4932.0
2015,13500,Diesel,Automatic,1,17.9,2143,136,5.0,30611.999999999996
2017,30000,Petrol,Manual,1,22.74,796,47.3,5.0,3720.0
2018,12000,Diesel,Automatic,1,10.91,3198,197,7.0,40200.0
2017,65000,Petrol,Manual,1,17.57,1193,88.7,5.0,5760.0
2014,38000,Petrol,Manual,1,16.09,1598,103.5,5.0,4188.0
2012,25000,Petrol,Manual,2,17.5,1373,91.1,7.0,6180.0
2011,100000,Diesel,Automatic,1,14.0,2987,224,5.0,17292.000000000004
2014,13710,Petrol,Manual,1,16.2,1199,74,5.0,5700.0
2015,100000,Diesel,Automatic,1,12.55,2982,168.5,7.0,22800.0
2017,17000,Petrol,Manual,1,23.1,998,67.04,5.0,5880.0
2008,89000,Diesel,Automatic,2,16.07,1995,181,4.0,7559.999999999999
2006,100173,Petrol,Manual,2,16.9,1497,100,5.0,2880.0
2009,97000,Petrol,Manual,1,13.17,1999,114,5.0,3600.0000000000005
2016,40190,Petrol,Manual,1,18.06,1198,74.93,5.0,5100.0
2016,29647,Diesel,Manual,1,20.14,1498,88,5.0,7559.999999999999
2018,43639,Petrol,Manual,1,21.1,998,100,5.0,9780.0
2012,37333,Petrol,Manual,1,20.36,1197,78.9,5.0,3864.0000000000005
2018,48407,Petrol,Manual,1,18.6,1197,81.83,5.0,9180.0
2011,25000,Petrol,Automatic,1,10.37,2979,306,2.0,36000.0
2010,72400,Petrol,Manual,2,20.36,1197,78.9,5.0,2760.0
2012,18000,Petrol,Automatic,1,13.6,1598,181,4.0,26400.0
2012,65167,Petrol,Manual,1,19.4,1198,86.8,5.0,3935.9999999999995
2016,25418,Petrol,Manual,1,20.73,1373,91.2,5.0,8508.0
2013,38995,Diesel,Manual,1,19.3,1248,73.9,5.0,7752.000000000001
2012,60000,Diesel,Manual,1,22.07,1199,73.9,5.0,4800.0
2011,72000,Diesel,Automatic,1,17.05,1995,184,5.0,13200.0
2016,31075,Diesel,Automatic,2,12.07,2967,241.4,7.0,59747.99999999999
2015,4311,Diesel,Manual,1,25.83,1498,99,5.0,5760.0
2017,21000,Diesel,Automatic,1,21.76,1995,190,5.0,42000.0
2011,54000,Diesel,Automatic,1,14.0,2987,224,5.0,26387.999999999996
2007,50000,Petrol,Manual,2,17.3,1061,64,5.0,1320.0
2018,13000,Petrol,Manual,1,21.4,1197,83.1,5.0,7920.0
2013,74000,Petrol,Manual,1,22.0,1197,81.80,5.0,5400.0
2009,75000,Petrol,Manual,2,14.7,1150,76,5.0,1200.0
2017,25000,Diesel,Manual,1,20.14,1498,88,5.0,8280.000000000002
2012,139000,Diesel,Automatic,1,0.0,2179,115,5.0,20100.0
2015,52000,Diesel,Automatic,1,14.16,1968,174.3,5.0,30587.999999999996
2015,20000,Diesel,Automatic,1,18.53,1968,187.74,5.0,42600.0
2018,32663,Diesel,Manual,1,24.0,1186,73.97,5.0,7536.000000000002
2012,76777,Diesel,Manual,2,12.05,2179,120,8.0,5856.0
2016,100303,Diesel,Manual,1,22.95,1248,74,5.0,4440.0
2015,43993,Petrol,Manual,1,21.1,814,55.2,5.0,4140.000000000001
2016,72118,Diesel,Manual,1,15.4,2179,120,8.0,12275.999999999998
2010,83000,Petrol,Automatic,2,11.1,2354,142,5.0,7800.0
2016,7523,Petrol,Manual,1,16.2,1199,74,5.0,7380.0
2014,34670,Petrol,Manual,1,15.1,1196,73,7.0,3480.0000000000005
2016,30000,Diesel,Manual,1,24.0,1120,70,5.0,6600.0
2017,17000,Diesel,Automatic,1,10.91,3198,197,7.0,37200.0
2015,59261,Diesel,Manual,1,24.0,1186,73.97,5.0,5100.0
2016,65210,Diesel,Manual,1,22.9,1248,74,5.0,6576.000000000002
2016,19000,Petrol,Manual,1,18.6,1197,81.83,5.0,8700.000000000002
2012,50000,Petrol,Manual,1,17.5,1298,85.8,5.0,3600.0000000000005
2015,47000,Diesel,Automatic,1,22.69,1995,190,5.0,35400.0
2007,75000,Petrol,Manual,2,17.7,1497,78,5.0,1788.0
2013,54534,Petrol,Automatic,1,16.95,1197,78.9,5.0,4380.0
2018,13000,Diesel,Manual,1,23.0,1498,98.96,5.0,13080.0
2015,48808,Petrol,Manual,1,23.1,998,67.04,5.0,5160.0
2012,63001,Diesel,Manual,2,20.77,1248,88.76,7.0,7332.0
2015,64771,Diesel,Manual,1,12.8,2494,102,8.0,18600.0
2016,34634,Petrol,Manual,1,17.8,1497,117.3,5.0,8280.000000000002
2012,69242,Petrol,Manual,1,19.1,1197,85.8,5.0,5628.000000000001
2011,33292,Petrol,Manual,1,18.5,1197,85.80,5.0,3828.0
2012,55000,Petrol,Automatic,2,15.0,1396,98.6,5.0,4500.0
2019,1000,Petrol,Manual,1,17.19,1197,81.86,5.0,10320.0
2011,80000,Petrol,Manual,2,17.0,1497,118,5.0,4620.000000000001
2016,65003,Diesel,Automatic,1,13.6,4134,382,5.0,81396.0
2019,16573,Petrol,Manual,1,17.8,1198,86.7,5.0,11172.0
2008,152633,Petrol,Automatic,1,12.9,1799,130,5.0,3600.0000000000005
2015,53000,Petrol,Manual,1,18.6,1197,81.83,5.0,6600.0
2017,50129,Diesel,Manual,1,19.67,1582,126.2,5.0,15960.0
2013,63716,Diesel,Automatic,1,15.73,1968,174.33,5.0,27600.0
2018,11000,Petrol,Manual,1,24.7,796,47.3,5.0,4020.0
2012,115000,Diesel,Automatic,3,15.06,1995,177,5.0,12000.0
2013,63265,Petrol,Manual,1,20.36,1197,78.9,5.0,3540.0
2016,20000,Diesel,Manual,1,21.66,1498,108.62,5.0,8100.0
2010,79000,Petrol,Manual,3,16.47,1198,73.9,5.0,2928.0
2015,41000,Petrol,Manual,1,20.73,1373,91.1,5.0,7020.0
2015,26323,Petrol,Automatic,1,17.21,1197,103.5,5.0,8880.0
2016,76000,Diesel,Manual,1,24.4,1120,71,5.0,4560.0
2008,69972,Petrol,Manual,1,13.5,1799,130,5.0,4560.0
2008,69000,Petrol,Manual,1,17.7,1497,78,5.0,3240.0
2016,65000,Diesel,Manual,1,15.96,2523,62.1,7.0,8652.0
2016,29512,Petrol,Manual,1,17.4,1497,117.3,5.0,9480.0
2017,51000,Diesel,Manual,1,25.4,1186,73.97,5.0,5040.0
2014,58003,Diesel,Manual,1,19.01,1461,108.45,5.0,6900.0
2013,56500,Petrol,Automatic,1,16.98,998,66.1,5.0,4140.000000000001
2014,29063,Diesel,Automatic,1,17.11,1968,174.33,5.0,30900.0
2018,46811,Diesel,Manual,1,16.0,2179,140,7.0,19908.0
2014,31897,Petrol,Manual,1,18.06,1198,74.96,5.0,5628.000000000001
2009,52100,Diesel,Automatic,2,13.2,1995,170,5.0,9000.0
2016,73000,Diesel,Manual,1,13.68,2393,147.8,7.0,19800.0
2009,31423,Petrol,Manual,1,17.0,1497,118,5.0,2388.0000000000005
2014,75180,Diesel,Manual,1,22.9,1248,74,5.0,6300.000000000001
2013,75000,Diesel,Manual,2,19.64,1461,108.45,5.0,6480.0
2014,15000,Petrol,Manual,1,16.47,1198,74,5.0,4680.0
2015,12000,Petrol,Manual,1,17.19,1197,81.86,5.0,6960.000000000001
2014,32000,Diesel,Automatic,1,18.12,1995,190,5.0,36600.0
2017,44504,Diesel,Manual,1,23.4,1248,74,5.0,6720.0
2012,66000,Diesel,Automatic,1,0.0,2987,165,5.0,27600.0
2015,39437,Diesel,Manual,1,28.4,1248,74,5.0,6180.0
2017,36931,Diesel,Automatic,1,19.08,1582,126.2,5.0,11376.0
2016,17800,Petrol,Automatic,2,21.9,624,37.48,4.0,2855.9999999999995
2009,71346,Petrol,Manual,1,17.5,1298,85.8,5.0,4560.0
2015,45000,Petrol,Manual,2,18.6,1197,81.83,5.0,6600.0
2010,85155,Petrol,Manual,1,17.0,1197,80,5.0,4260.0
2015,48823,Petrol,Manual,1,20.73,1373,91.1,5.0,7620.0
2015,37000,Diesel,Automatic,1,12.7,2179,187.7,5.0,43200.0
2005,92000,Diesel,Manual,2,16.1,1405,70,5.0,1320.0
2014,36000,Petrol,Manual,1,17.57,1193,88.7,5.0,4440.0
2016,24569,Diesel,Manual,1,16.0,1997,140,7.0,16200.0
2008,95000,Petrol,Automatic,3,11.7,2354,177.6,5.0,3420.0
2015,25811,Petrol,Manual,2,25.4,624,37.5,4.0,2556.0
2015,65000,Diesel,Manual,1,22.7,1582,126.2,5.0,9300.0
2017,100400,Diesel,Manual,1,25.0,1396,69,5.0,3420.0
2014,76414,Diesel,Manual,1,25.8,1498,98.6,5.0,5940.0
2012,82103,Diesel,Manual,1,15.1,2179,140,7.0,7440.0
2013,98000,Diesel,Automatic,1,18.56,1995,190,5.0,21000.0
2010,45252,Petrol,Manual,1,18.9,1197,81.86,5.0,2700.0
2017,10300,Petrol,Manual,1,21.4,1197,83.1,5.0,8100.0
2016,42024,Diesel,Automatic,1,19.08,1582,126.2,5.0,11676.0
2018,51236,Diesel,Manual,1,25.47,1248,88.50,7.0,10188.0
2013,52000,Petrol,Automatic,1,13.6,1598,181,4.0,30000.0
2015,42894,Diesel,Manual,1,23.2,1248,73.94,5.0,6708.0
2011,68000,Diesel,Automatic,1,15.6,1896,106,5.0,5760.0
2014,69000,Diesel,Manual,1,22.7,1498,89.84,5.0,6540.0
2017,10000,Petrol,Manual,1,18.6,1197,81.83,5.0,7800.0
2015,16000,Petrol,Manual,1,19.4,1198,86.8,5.0,5220.0
2013,46992,Diesel,Manual,1,25.8,1498,98.6,5.0,4500.0
2010,170000,Diesel,Automatic,3,18.48,1995,177,5.0,14400.000000000002
2014,58000,Diesel,Automatic,1,12.07,2967,241.4,7.0,38400.0
2015,50000,Diesel,Manual,2,24.0,1120,70,5.0,4800.0
2011,39010,Diesel,Manual,1,23.08,1461,63.1,5.0,3120.0
2016,26946,Petrol,Manual,1,18.9,1197,82,5.0,5340.0
2015,28700,Petrol,Manual,1,21.1,814,55.2,5.0,3120.0
2011,60000,Petrol,Automatic,1,11.74,1796,186,5.0,19200.0
2014,38999,Diesel,Automatic,1,12.7,2179,187.7,5.0,39000.0
2016,39000,Diesel,Automatic,1,11.18,2696,184,7.0,16619.999999999996
2018,7784,Petrol,Manual,1,20.73,1373,91.1,5.0,10512.0
2014,45710,Petrol,Automatic,1,11.8,3498,272,7.0,28416.0
2017,42000,Petrol,Automatic,1,22.0,1197,81.80,5.0,6600.0
2013,75995,Diesel,Automatic,2,11.49,4367,335.3,5.0,78972.0
2013,57000,Diesel,Manual,1,19.01,1461,108.45,5.0,5988.0
2013,85350,Diesel,Manual,2,22.32,1582,126.32,5.0,6840.0
2016,82725,Petrol,Automatic,1,14.28,1798,138.03,5.0,14387.999999999998
2016,19000,Diesel,Automatic,2,21.76,1995,190,5.0,35988.0
2018,13900,Petrol,Manual,1,18.88,1499,110.4,5.0,11400.0
2014,108000,Diesel,Manual,1,25.2,1248,74,5.0,6600.0
2016,36000,Diesel,Automatic,1,11.72,2199,194.3,7.0,27600.0
2013,62188,Diesel,Manual,1,17.2,1396,53.5,5.0,3540.0
2015,58397,Diesel,Manual,1,24.0,1120,70,5.0,5880.0
2006,85000,Petrol,Manual,3,0.0,1086,112,5.0,1560.0
2016,30000,Petrol,Automatic,1,22.5,998,67,5.0,5100.0
2018,29907,Diesel,Manual,1,16.0,2179,140,7.0,19632.0
2009,46000,Diesel,Automatic,1,16.55,1968,147.51,5.0,11940.0
2012,65000,Diesel,Manual,1,20.54,1598,103.6,5.0,6600.0
2016,22000,Diesel,Manual,1,24.3,1248,88.5,5.0,9900.0
2002,99024,Petrol,Manual,1,17.3,993,60,5.0,1140.0
2016,34952,Petrol,Manual,1,19.81,1086,68.05,5.0,4812.0
2019,13913,Petrol,Manual,1,17.5,1199,88.7,5.0,9840.0
2014,71000,Diesel,Manual,2,25.1,1498,98.6,5.0,7440.0
2012,97000,Diesel,Automatic,1,11.5,2982,169,7.0,20100.0
2017,21000,Diesel,Automatic,1,16.0,2179,140,7.0,19800.0
2007,116000,Diesel,Manual,3,10.9,2499,112,7.0,4500.0
2012,110438,Diesel,Manual,1,20.0,1399,68.05,5.0,4200.0
2017,66507,Petrol,Automatic,2,19.0,1199,88.7,5.0,6516.0
2017,54650,Diesel,Automatic,1,10.91,3198,197,7.0,36420.0
2014,32000,Petrol,Automatic,1,17.97,1498,99.6,5.0,9588.0
2011,75378,Diesel,Manual,1,18.7,1896,66,5.0,4307.999999999999
2012,82697,Diesel,Manual,1,25.44,936,57.6,5.0,2280.0
2009,135000,Petrol,Automatic,1,12.1,2362,164.7,5.0,5639.999999999999
2012,149000,Diesel,Manual,1,19.01,1461,108.45,5.0,8700.000000000002
2016,26212,Diesel,Automatic,1,17.9,2143,136,5.0,29352.0
2014,23500,Petrol,Manual,2,17.57,1193,88.7,5.0,4680.0
2013,56127,Petrol,Manual,1,18.5,1197,80,5.0,6180.0
2015,26000,Petrol,Automatic,1,21.5,1197,81.80,5.0,4380.0
2016,26000,Diesel,Manual,1,25.4,1186,73.97,5.0,6000.0
2009,42000,Petrol,Manual,1,17.0,1497,118,5.0,2760.0
2001,130000,Petrol,Manual,2,13.2,1495,94,5.0,900.0000000000001
2009,137148,Petrol,Manual,2,13.9,1599,103.2,5.0,2220.0
2010,114703,Petrol,Manual,1,15.6,1196,70,5.0,2160.0
2014,97439,Diesel,Manual,1,25.8,1498,98.6,5.0,5292.0
2006,40000,Petrol,Manual,1,18.9,998,67.1,5.0,2400.0
2014,81609,Diesel,Manual,1,17.8,1248,112,5.0,6659.999999999999
2014,28000,Diesel,Automatic,1,13.0,2987,258,5.0,38100.0
2015,37500,Diesel,Automatic,1,17.68,1968,174.33,5.0,38400.0
2010,37000,Diesel,Automatic,1,13.5,2987,282,5.0,25200.000000000004
2010,83000,Diesel,Manual,1,19.3,1248,73.9,5.0,3300.0
2005,79012,Petrol,Manual,1,13.4,1794,125,5.0,3168.0
2018,27395,Diesel,Manual,1,15.4,2179,120,7.0,17028.0
2017,35362,Petrol,Manual,1,22.5,998,67.04,5.0,4620.000000000001
2014,117000,Diesel,Manual,1,13.0,2982,168.5,7.0,18600.0
2010,23000,Petrol,Manual,1,18.2,1061,64,5.0,2280.0
2014,59508,Petrol,Manual,1,25.4,624,37.48,4.0,1512.0
2009,69000,Petrol,Manual,2,18.5,1197,80,5.0,2880.0
2010,58000,Diesel,Automatic,1,22.69,1995,190,5.0,13800.0
2014,88511,Diesel,Manual,1,16.0,2179,140,7.0,9900.0
2011,66000,Petrol,Manual,1,15.8,1598,105,5.0,3300.0
2009,65000,Petrol,Manual,2,17.5,1198,70,5.0,1680.0
2015,30676,Petrol,Manual,1,25.4,624,37.5,4.0,3480.0000000000005
